"player_id","full_name","team","player_name","cap_hit","match_type","distance","status"
8485413,"Peyton Kettles","PIT",NA,NA,"none",NA,"unmatched"
8485351,"Bill Zonnon","PIT",NA,NA,"none",NA,"unmatched"
